Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
0.008003201280512205,Mercedes,0.8260869565217391,0.58,Petrol,Automatic,0.6420793993705659,Used,0.8567930823747631,C-Class
0.008403361344537815,Mercedes,0.9565217391304348,0.25999999999999995,Electric,Manual,0.04045647303568571,Used,0.5936738585922572,E-Class
0.008803521408563426,Honda,0.5217391304347826,0.45999999999999996,Diesel,Manual,0.9185969755160825,New,0.5180400777834825,CR-V
0.009203681472589036,BMW,0.8260869565217391,0.96,Hybrid,Automatic,0.5028737931402357,New,0.7434849805183291,X5
0.009603841536614645,Audi,0.6521739130434783,0.4,Electric,Automatic,0.6283472022190217,New,0.8157107851085991,Q5
0.010004001600640256,Toyota,0.7391304347826086,0.8400000000000001,Electric,Automatic,0.06104310022937003,Used,0.6861616749140688,Camry
0.010404161664665866,BMW,0.391304347826087,0.18,Electric,Manual,0.6659098789139596,Used,0.4400205240908519,X3
0.010804321728691477,Honda,0.9565217391304348,0.68,Diesel,Manual,0.6818624313223449,New,0.37929471760527284,Accord
0.011204481792717087,Mercedes,0.30434782608695654,0.9800000000000001,Diesel,Manual,0.05885608364004907,Used,0.7717793119017404,GLC
0.011604641856742696,Audi,0.7391304347826086,0.1,Diesel,Automatic,0.6928475222702299,Like New,0.5179448911524027,A3
0.012004801920768308,BMW,0.8695652173913043,0.0,Hybrid,Automatic,0.4430708913426148,Used,0.7044801525344704,X5
0.012404961984793917,Toyota,0.0,0.44000000000000006,Petrol,Automatic,0.6556582386515176,Used,0.8905489573062689,Corolla
0.012805122048819529,Toyota,0.9565217391304348,0.1,Hybrid,Automatic,0.16935042940203765,Used,0.9160485502360082,Corolla
0.013205282112845138,Ford,0.30434782608695654,0.74,Diesel,Manual,0.9274417240091748,Like New,0.277680883028687,Fiesta
0.013605442176870748,Ford,0.21739130434782608,0.9199999999999999,Petrol,Automatic,0.8429582066463968,Like New,0.1878280727276403,Mustang
0.014005602240896359,Tesla,0.17391304347826086,0.44000000000000006,Petrol,Manual,0.5728416546647463,Like New,0.26124760611940534,Model 3
0.014405762304921969,Honda,0.6086956521739131,0.25999999999999995,Diesel,Manual,0.08461353816610657,New,0.7514800257593557,Fit
0.014805922368947578,BMW,0.9130434782608695,0.44000000000000006,Diesel,Automatic,0.9412539339627674,New,0.3700510848959455,5 Series
0.01520608243297319,BMW,0.6086956521739131,0.72,Hybrid,Manual,0.7657625220035206,Like New,0.17332295686739954,X3
0.015606242496998799,Tesla,0.043478260869565216,0.0,Diesel,Manual,0.8240185096282072,New,0.0982965173064879,Model X
0.01600640256102441,Mercedes,0.0,0.58,Petrol,Manual,0.6804588734197472,New,0.3272933344508637,E-Class
0.01640656262505002,Mercedes,0.9565217391304348,0.6199999999999999,Electric,Manual,0.7495332586547181,New,0.13605886492890695,GLA
0.01680672268907563,Tesla,0.9565217391304348,0.64,Diesel,Automatic,0.7330072811649864,Like New,0.1563021341600812,Model Y
0.01720688275310124,Mercedes,0.43478260869565216,0.24000000000000005,Diesel,Automatic,0.3441217261428495,Used,0.6839718559245044,C-Class
0.017607042817126852,Ford,0.391304347826087,0.72,Hybrid,Manual,0.15167426788286126,Like New,0.01961939667680727,Explorer
0.01800720288115246,BMW,0.7391304347826086,0.1,Hybrid,Automatic,0.29314690350456074,Like New,0.11747009518241928,5 Series
0.01840736294517807,Tesla,0.7391304347826086,0.2,Diesel,Manual,0.8094195071211394,New,0.8445017927517486,Model S
0.018807523009203683,BMW,0.6956521739130435,0.8800000000000001,Petrol,Automatic,0.8339767696164719,New,0.8450505900096997,X5
0.01920768307322929,Toyota,0.30434782608695654,0.74,Petrol,Automatic,0.009554862111271137,Used,0.3292242331684976,Prius
0.0196078431372549,Ford,0.6086956521739131,0.020000000000000018,Electric,Automatic,0.3728763268789673,Used,0.08786094580974552,Explorer
0.020008003201280513,Audi,0.30434782608695654,0.24000000000000005,Diesel,Automatic,0.5547554275350722,Used,0.7050645394841305,Q5
0.02040816326530612,Ford,0.6956521739130435,0.22000000000000003,Hybrid,Automatic,0.46578452552408384,Used,0.36012177149901686,Mustang
0.020808323329331732,Tesla,0.4782608695652174,0.27999999999999997,Petrol,Manual,0.8930428868618979,Like New,0.04535969385283893,Model S
0.021208483393357343,Audi,0.30434782608695654,0.24000000000000005,Electric,Automatic,0.49247212887395314,Used,0.15775594147791147,A4
0.021608643457382955,Toyota,0.5652173913043478,0.06000000000000001,Diesel,Manual,0.9695517949538592,Like New,0.13713761164949587,Camry
0.022008803521408563,Tesla,0.13043478260869565,0.45999999999999996,Petrol,Manual,0.9833640049074519,New,0.5891755532091162,Model S
0.022408963585434174,Honda,0.0,0.74,Diesel,Automatic,0.34189136928575237,Used,0.8982701303930491,CR-V
0.022809123649459785,BMW,0.0,0.6,Diesel,Manual,0.23745465941217261,New,0.7931928291614774,5 Series
0.023209283713485393,Toyota,0.782608695652174,0.68,Petrol,Automatic,0.35633368005547555,New,0.5465623727247342,Prius
0.023609443777511004,BMW,0.6521739130434783,0.07999999999999999,Petrol,Manual,0.697741638662186,Like New,0.4221639753980465,3 Series
0.024009603841536616,Mercedes,0.5652173913043478,0.96,Petrol,Manual,0.26839961060436335,Used,0.6187449010922457,GLC
0.024409763905562223,Honda,0.8695652173913043,0.8400000000000001,Diesel,Automatic,0.4850676108177308,Like New,0.4438280946289891,Accord
0.024809923969587835,Honda,0.6521739130434783,0.8,Diesel,Automatic,0.3970368592308103,New,0.24605480896759147,CR-V
0.025210084033613446,Toyota,0.17391304347826086,0.82,Electric,Automatic,0.07483530698245053,Used,0.6792839143438251,Camry
0.025610244097639057,Honda,0.34782608695652173,0.9400000000000001,Hybrid,Automatic,0.9333159972262228,New,0.873388934680491,Fit
0.026010404161664665,Audi,0.043478260869565216,0.54,Diesel,Manual,0.3096295407265162,New,0.37286424996514744,A4
0.026410564225690276,Honda,0.7391304347826086,0.2,Hybrid,Automatic,0.2965041073238385,Used,0.8416738863901227,CR-V
0.026810724289715888,BMW,0.21739130434782608,0.6199999999999999,Petrol,Manual,0.6453732597215555,Used,0.43109351328379986,X3
0.027210884353741496,BMW,0.34782608695652173,0.74,Diesel,Manual,0.5917280098149037,Used,0.4013384251161298,5 Series
0.027611044417767107,Tesla,0.0,0.74,Electric,Manual,0.7386548514428976,Like New,0.028214201929593064,Model X
0.028011204481792718,BMW,0.34782608695652173,0.52,Electric,Manual,0.7313770203232517,Like New,0.6953702444064166,5 Series
0.028411364545818326,Tesla,0.6521739130434783,0.06000000000000001,Hybrid,Manual,0.9182802581746413,New,0.8076277132928131,Model S
0.028811524609843937,BMW,0.5217391304347826,0.38,Petrol,Manual,0.8470321918173574,Used,0.6636386648095447,X5
0.02921168467386955,Audi,0.34782608695652173,0.9199999999999999,Hybrid,Automatic,0.4315723849149197,New,0.15128798883705102,A3
0.029611844737895156,Tesla,0.8695652173913043,0.58,Petrol,Manual,0.10173627780444872,New,0.10320599945330863,Model S
0.030012004801920768,Ford,0.5217391304347826,0.54,Electric,Manual,0.048584440177095005,New,0.5729130647020595,Fiesta
0.03041216486594638,Mercedes,0.34782608695652173,0.25999999999999995,Hybrid,Manual,0.4781998453085827,New,0.4015187953584304,GLC
0.03081232492997199,Toyota,0.43478260869565216,0.36,Electric,Automatic,0.579099322558276,New,0.429108703553873,RAV4
0.031212484993997598,BMW,0.13043478260869565,0.9,Electric,Automatic,0.539799701285539,Used,0.9679738051445427,X5
0.031612645058023206,Honda,0.043478260869565216,0.6599999999999999,Petrol,Manual,0.07233157305168827,Like New,0.7240225786058359,Fit
0.03201280512204882,BMW,0.21739130434782608,0.78,Hybrid,Automatic,0.45391929375366724,Used,0.41179347617786083,5 Series
0.03241296518607443,Honda,0.5652173913043478,0.45999999999999996,Hybrid,Manual,0.5315850536085773,Used,0.018986363462148364,CR-V
0.03281312525010004,Mercedes,0.13043478260869565,0.64,Electric,Automatic,0.947501600256041,Used,0.03398731322256024,GLC
0.03321328531412565,Mercedes,0.21739130434782608,0.24000000000000005,Electric,Manual,0.534665546487438,Like New,0.6848918178666992,E-Class
0.03361344537815126,Mercedes,0.782608695652174,0.7,Petrol,Automatic,0.19491451965647838,Like New,0.8378730547285222,GLC
0.034013605442176874,Honda,0.21739130434782608,0.42000000000000004,Diesel,Automatic,0.8973869152397717,Like New,0.7077976803944601,Fit
0.03441376550620248,BMW,0.043478260869565216,0.44000000000000006,Diesel,Automatic,0.8344468448285058,Used,0.4058916944610225,X3
0.03481392557022809,Mercedes,0.7391304347826086,0.64,Electric,Manual,0.18493292260094948,Like New,0.03102652463922792,C-Class
0.035214085634253704,Audi,0.5217391304347826,0.9400000000000001,Diesel,Manual,0.18385274977329705,New,0.9675750531844771,A3
0.03561424569827931,Tesla,0.34782608695652173,0.06000000000000001,Diesel,Manual,0.7012588680855604,Like New,0.986515297460328,Model S
0.03601440576230492,Honda,0.9565217391304348,0.82,Diesel,Automatic,0.09957259828239184,Used,0.5494117592553205,CR-V
0.036414565826330535,Honda,0.782608695652174,0.3,Diesel,Automatic,0.18023883821411427,Used,0.07057362159439291,CR-V
0.03681472589035614,BMW,0.5217391304347826,0.44000000000000006,Electric,Manual,0.7956773083693391,New,0.5410172249896074,3 Series
0.03721488595438175,Honda,0.43478260869565216,0.020000000000000018,Diesel,Automatic,0.36244132394516454,Like New,0.8924892272740865,CR-V
0.037615046018407365,Honda,0.0,0.3,Diesel,Manual,0.5830366191924041,Like New,0.680072152308718,Fit
0.03801520608243297,Mercedes,1.0,0.5,Petrol,Manual,0.32979610070944687,New,0.7200880223629618,C-Class
0.03841536614645858,BMW,0.9130434782608695,0.06000000000000001,Electric,Manual,0.3944097722302235,Used,0.08487678174842678,5 Series
0.038815526210484196,Mercedes,0.2608695652173913,0.5,Hybrid,Manual,0.10844401770950018,Used,0.10642518183384206,E-Class
0.0392156862745098,Tesla,0.8695652173913043,0.9199999999999999,Hybrid,Automatic,0.4142796180722249,Like New,0.12726852696161328,Model 3
0.03961584633853541,Tesla,0.6086956521739131,0.1,Petrol,Automatic,0.09783898757134475,Like New,0.9045312837601921,Model 3
0.040016006402561026,Mercedes,0.0,0.76,Petrol,Automatic,0.5294280418200246,Like New,0.5258898159991879,GLA
0.040416166466586634,Tesla,0.4782608695652174,0.4,Electric,Manual,0.8091494639142263,Like New,0.7916954297360509,Model S
0.04081632653061224,BMW,0.2608695652173913,0.6599999999999999,Hybrid,Automatic,0.5508014615671841,Like New,0.11520741209030264,X5
0.041216486594637856,Toyota,0.6086956521739131,0.25999999999999995,Diesel,Manual,0.4746726142849523,Used,0.9278042044693071,Camry
0.041616646658663464,Mercedes,0.8695652173913043,0.16,Petrol,Manual,0.2326938976902971,Used,0.821271411200771,GLC
0.04201680672268908,Audi,0.782608695652174,0.16,Hybrid,Manual,0.987311303141836,Used,0.2247133134508397,A4
0.04241696678671469,Audi,0.0,0.07999999999999999,Electric,Manual,0.7607650557422521,Used,0.8743275338281072,Q7
0.042817126850740295,Honda,0.6956521739130435,0.18,Diesel,Manual,0.9326758948098363,New,0.26340362543134077,Accord
0.04321728691476591,Tesla,0.6956521739130435,0.6599999999999999,Electric,Manual,0.4287319304422041,Used,0.20528323708673316,Model 3
0.04361744697879152,Audi,0.08695652173913043,0.8800000000000001,Petrol,Automatic,0.3231683736064437,New,0.2642050252644693,Q5
0.044017607042817125,Honda,0.4782608695652174,0.82,Hybrid,Automatic,0.5831833093294927,Used,0.9101111788274607,Accord
0.04441776710684274,Toyota,0.21739130434782608,0.68,Hybrid,Automatic,0.21608123966501308,Like New,0.9157498284745332,Camry
0.04481792717086835,BMW,0.43478260869565216,0.12000000000000002,Hybrid,Automatic,0.8187543340267777,Like New,0.32897647416083087,X5
0.045218087234893956,BMW,0.08695652173913043,0.27999999999999997,Hybrid,Manual,0.03524897316904038,Like New,0.7055285743106445,3 Series
0.04561824729891957,BMW,0.30434782608695654,0.3,Diesel,Manual,0.5607630554222008,New,0.6758306612985899,5 Series
0.04601840736294518,Audi,0.5652173913043478,0.24000000000000005,Diesel,Automatic,0.9092388115431802,Used,0.8066875347210084,A3
0.046418567426970786,Toyota,0.5652173913043478,0.52,Electric,Automatic,0.695067877527071,Used,0.29648034796189,Camry
0.0468187274909964,Audi,0.391304347826087,0.54,Diesel,Automatic,0.44672480930282177,New,0.5101739135562189,Q5
0.04721888755502201,Tesla,0.043478260869565216,0.36,Petrol,Automatic,0.8429382034458847,New,0.6677569607329876,Model 3
0.047619047619047616,Audi,0.5652173913043478,0.36,Petrol,Automatic,0.947744972528938,New,0.026146103897471358,Q5
0.04801920768307323,Toyota,0.34782608695652173,0.82,Hybrid,Automatic,0.6588520829999467,New,0.37673383922641074,Camry
0.04841936774709884,Toyota,0.08695652173913043,0.78,Petrol,Automatic,0.47095868672320906,New,0.6959797968481433,Prius
0.04881952781112445,Tesla,0.8695652173913043,0.3,Electric,Automatic,0.6572884994932523,Like New,0.2525526653730832,Model S
0.04921968787515006,Toyota,0.30434782608695654,0.9199999999999999,Diesel,Manual,0.6019263082093135,Used,0.9578746509999019,Corolla
0.04961984793917567,Toyota,0.6521739130434783,0.96,Diesel,Manual,0.06979783432015789,New,0.030051809325173113,Corolla
0.05002000800320128,BMW,0.043478260869565216,0.32,Diesel,Manual,0.6000193364271617,Like New,0.9582578193079764,X3
0.05042016806722689,Tesla,0.21739130434782608,0.36,Petrol,Manual,0.1558616045233904,New,0.21671068697370954,Model X
0.0508203281312525,Ford,0.8695652173913043,0.5,Diesel,Automatic,0.5314450312049928,Like New,0.04871807615183194,Mustang
0.051220488195278115,Ford,0.4782608695652174,0.9400000000000001,Hybrid,Manual,0.2904031311676535,New,0.29244365562150765,Explorer
0.05162064825930372,Toyota,0.17391304347826086,0.8800000000000001,Hybrid,Automatic,0.9049347895663307,Used,0.7864010945620216,Corolla
0.05202080832332933,Ford,0.043478260869565216,0.1,Hybrid,Manual,0.27736437830052807,New,0.7525505594741655,Explorer
0.052420968387354945,Ford,0.6521739130434783,0.4,Petrol,Automatic,0.42179748759801566,New,0.20878482051212935,Focus
0.05282112845138055,Toyota,0.17391304347826086,0.5599999999999999,Diesel,Automatic,0.02902131007627887,Used,0.1967308656971389,RAV4
0.05322128851540616,Ford,0.6086956521739131,0.5,Petrol,Manual,0.26663599509254815,Used,0.6426552774037467,Focus
0.053621448579431776,Audi,0.4782608695652174,0.2,Diesel,Manual,0.7333106630394196,New,0.4581024039678505,Q5
0.05402160864345738,Honda,0.13043478260869565,0.86,Electric,Automatic,0.08631381020963354,Used,0.7924105930084999,Accord
0.05442176870748299,Tesla,0.6086956521739131,0.68,Electric,Automatic,0.6819924521256734,Used,0.024021357184463684,Model 3
0.054821928771508606,Honda,0.43478260869565216,0.8400000000000001,Petrol,Automatic,0.16792686829892783,Like New,0.6104775631211613,Accord
0.055222088835534214,Toyota,0.6521739130434783,0.86,Hybrid,Manual,0.10214300954819437,Used,0.730773985241018,Corolla
0.05562224889955982,BMW,0.9565217391304348,0.74,Petrol,Manual,0.30621566117245425,Used,0.9935674264609569,3 Series
0.056022408963585436,Tesla,0.21739130434782608,0.44000000000000006,Hybrid,Automatic,0.41939376966981384,New,0.6788679993075803,Model 3
0.056422569027611044,Toyota,0.5652173913043478,0.6199999999999999,Diesel,Manual,0.4862644689817037,New,0.2317965044605045,Prius
0.05682272909163665,BMW,0.7391304347826086,0.16,Hybrid,Automatic,0.6373019683149304,Like New,0.1081002138329761,5 Series
0.05722288915566227,Honda,0.4782608695652174,0.68,Hybrid,Manual,0.8285325652104337,New,0.6409916172587682,Fit
0.057623049219687875,Toyota,0.43478260869565216,0.18,Diesel,Manual,0.050131354350029335,Used,0.5232223791350905,Camry
0.05802320928371348,Tesla,0.5217391304347826,0.7,Electric,Manual,0.45707646556782416,Used,0.8992981249497217,Model Y
0.0584233693477391,Tesla,0.8695652173913043,0.22000000000000003,Diesel,Manual,0.503173841147917,Used,0.7267087579703009,Model 3
0.058823529411764705,Mercedes,0.9565217391304348,0.12000000000000002,Petrol,Manual,0.7346508774737291,New,0.5097776886748546,E-Class
0.05922368947579031,Audi,0.43478260869565216,0.16,Petrol,Automatic,0.07123139702352377,Used,0.40359268461257564,Q7
0.05962384953981593,Ford,0.9565217391304348,0.0,Petrol,Automatic,0.49451578919293754,Used,0.40437818490887567,Focus
0.060024009603841535,BMW,0.6521739130434783,0.72,Petrol,Manual,0.8108597375580093,Like New,0.22625398909902486,3 Series
0.06042416966786715,Mercedes,0.6086956521739131,0.74,Petrol,Automatic,0.8534765562489999,Like New,0.017212564803774442,GLA
0.06082432973189276,Ford,0.8695652173913043,0.52,Electric,Automatic,0.7834753560569692,Like New,0.5749655790821904,Mustang
0.061224489795918366,Ford,0.6086956521739131,0.16,Electric,Manual,0.16628327199018508,New,0.21236021569459076,Mustang
0.06162464985994398,Toyota,0.13043478260869565,0.07999999999999999,Hybrid,Automatic,0.6053568570971355,Used,0.20827119176610373,Camry
0.06202480992396959,Ford,0.43478260869565216,0.020000000000000018,Petrol,Manual,0.7167046727476396,Used,0.12530045912808205,Mustang
0.062424969987995196,Audi,0.782608695652174,0.16,Diesel,Automatic,0.9336460500346722,Used,0.18953406144086446,A3
0.06282513005202081,Tesla,0.6086956521739131,0.9,Petrol,Automatic,0.9295854003307196,Like New,0.03168009036833436,Model 3
0.06322529011604641,Mercedes,0.13043478260869565,0.24000000000000005,Electric,Automatic,0.8541399957326505,Used,0.6743164146818219,C-Class
0.06362545018007203,Ford,0.8695652173913043,0.36,Petrol,Automatic,0.8802175014669014,Used,0.4013997067746348,Fiesta
0.06402561024409764,Toyota,0.5217391304347826,0.1,Electric,Automatic,0.9772030191497306,Used,0.5615755366988686,Camry
0.06442577030812324,Audi,0.9130434782608695,0.22000000000000003,Hybrid,Automatic,0.5312316637328639,Used,0.6370312637541523,A4
0.06482593037214886,Honda,0.782608695652174,0.52,Hybrid,Automatic,0.8626580252840454,Used,0.9726595355313583,Civic
0.06522609043617447,Tesla,0.043478260869565216,0.6,Hybrid,Manual,0.4190237104603403,New,0.06816784267081893,Model Y
0.06562625050020009,Tesla,0.5652173913043478,0.24000000000000005,Electric,Manual,0.24507921267402785,Used,0.41792522205651145,Model 3
0.06602641056422569,Mercedes,0.13043478260869565,0.06000000000000001,Petrol,Manual,0.4883981437029925,New,0.24585348503105992,E-Class
0.0664265706282513,Tesla,0.6521739130434783,0.4,Petrol,Manual,0.7523770469941857,Used,0.47673718760568984,Model Y
0.06682673069227692,Ford,0.8695652173913043,0.24000000000000005,Diesel,Automatic,0.5291379954125993,New,0.9206316180505862,Explorer
0.06722689075630252,Toyota,0.8260869565217391,0.22000000000000003,Electric,Automatic,0.9571698138368806,Used,0.7240842814441244,Corolla
0.06762705082032813,Tesla,0.5652173913043478,0.96,Diesel,Automatic,0.7844455112818051,Used,0.6620308109858851,Model Y
0.06802721088435375,Tesla,0.6086956521739131,0.6199999999999999,Hybrid,Manual,0.6631794420440604,Used,0.44126047737359025,Model S
0.06842737094837935,Honda,0.08695652173913043,0.5599999999999999,Petrol,Manual,0.6646496772816984,Used,0.6711965254352578,CR-V
0.06882753101240496,Honda,0.30434782608695654,0.42000000000000004,Electric,Manual,0.18897023523763803,Like New,0.03226647792196633,CR-V
0.06922769107643058,BMW,0.6521739130434783,0.42000000000000004,Diesel,Automatic,0.2345942017389449,Used,0.5862969999785198,X3
0.06962785114045618,Audi,0.391304347826087,0.54,Diesel,Manual,0.9294153731263669,New,0.5538250916171324,A3
0.0700280112044818,Ford,0.13043478260869565,0.7,Diesel,Automatic,0.6004327359044114,Like New,0.34662643416981037,Fiesta
0.07042817126850741,Tesla,0.7391304347826086,0.7,Petrol,Manual,0.04873446418093562,Like New,0.20145629227855316,Model 3
0.07082833133253301,Tesla,0.043478260869565216,0.18,Petrol,Automatic,0.2638722195551288,Used,0.8076807819455389,Model S
0.07122849139655862,Toyota,0.6956521739130435,0.5,Petrol,Manual,0.8758001280204832,New,0.053759703455738,Prius
0.07162865146058424,BMW,0.5217391304347826,0.42000000000000004,Electric,Automatic,0.4114324958660052,New,0.06957521491751405,X5
0.07202881152460984,Audi,0.13043478260869565,0.8800000000000001,Petrol,Manual,0.8341501306875767,Like New,0.44053615344084934,Q7
0.07242897158863545,BMW,0.43478260869565216,0.64,Electric,Manual,0.9840474475916147,New,0.25251212681891755,5 Series
0.07282913165266107,Mercedes,0.2608695652173913,0.54,Diesel,Automatic,0.6005794260414999,Used,0.7455588697724744,GLA
0.07322929171668667,Audi,0.4782608695652174,0.12000000000000002,Diesel,Automatic,0.6808889422307569,Used,0.6342629543318973,Q7
0.07362945178071229,Tesla,0.391304347826087,0.6,Hybrid,Manual,0.6851862964741026,Used,0.7726494693345317,Model Y
0.0740296118447379,Tesla,0.2608695652173913,0.12000000000000002,Petrol,Automatic,0.6596055368859017,Used,0.32465832843009873,Model X
0.0744297719087635,Audi,0.5217391304347826,0.34,Diesel,Manual,0.671610791059903,Used,0.7406239062487496,A4
0.07482993197278912,Tesla,0.2608695652173913,0.13999999999999999,Petrol,Automatic,0.6241265269109724,Like New,0.8624449991850172,Model Y
0.07523009203681473,Ford,1.0,0.7,Electric,Manual,0.3705892942870859,Used,0.34526012695201036,Fiesta
0.07563025210084033,Audi,0.6956521739130435,0.2,Diesel,Automatic,0.459956926441564,Used,0.33987976580719315,Q5
0.07603041216486595,BMW,0.391304347826087,0.4,Petrol,Manual,0.2281431695737985,Like New,0.9001044736453069,X3
0.07643057222889156,Audi,0.391304347826087,0.9,Diesel,Manual,0.6853896623459753,Like New,0.04968657906407955,Q5
0.07683073229291716,Tesla,1.0,0.2,Diesel,Manual,0.754407371846162,Like New,0.35017645327031366,Model X
0.07723089235694278,Ford,0.13043478260869565,0.5,Petrol,Automatic,0.9326925641435964,New,0.11858969634201146,Fiesta
0.07763105242096839,Ford,0.8260869565217391,0.42000000000000004,Diesel,Manual,0.9557862591347949,New,0.028870715917184257,Fiesta
0.07803121248499399,Mercedes,0.13043478260869565,0.020000000000000018,Diesel,Automatic,0.18352269696484771,Used,0.1127847859753871,GLA
0.0784313725490196,BMW,0.9130434782608695,0.8,Diesel,Automatic,0.9603203179175335,Used,0.43125735221959643,X3
0.07883153261304522,Honda,0.2608695652173913,0.06000000000000001,Diesel,Automatic,0.06442697498266389,Used,0.6870448889201498,Accord
0.07923169267707082,Honda,0.9130434782608695,0.48,Electric,Manual,0.2092534805568891,New,0.2892511128622831,CR-V
0.07963185274109644,Audi,0.0,0.5599999999999999,Diesel,Automatic,0.923581106310343,Used,0.8498131857070113,Q5
0.08003201280512205,Mercedes,0.4782608695652174,0.6199999999999999,Hybrid,Automatic,0.03541566650664106,Used,0.4376290652799183,GLA
0.08043217286914765,Toyota,1.0,0.68,Diesel,Automatic,0.7266862698031685,New,0.9684017238046181,Prius
0.08083233293317327,Audi,0.5217391304347826,0.25999999999999995,Petrol,Manual,0.7389615671840828,Like New,0.9543251583741281,A3
0.08123249299719888,Mercedes,0.391304347826087,0.0,Hybrid,Automatic,0.9827272363578172,New,0.7733910616383979,GLC
0.08163265306122448,BMW,0.6086956521739131,0.72,Electric,Automatic,0.08455686243132235,Used,0.9325683795908071,3 Series
0.0820328131252501,BMW,0.5217391304347826,0.54,Hybrid,Automatic,0.3939163599509255,New,0.7071909709162725,X3
0.08243297318927571,BMW,0.9565217391304348,0.8400000000000001,Hybrid,Automatic,0.716067904198005,Like New,0.8957349439809829,X3
0.08283313325330131,BMW,0.9130434782608695,0.82,Hybrid,Manual,0.2145743318931029,Like New,0.23642642852600135,3 Series
0.08323329331732693,BMW,0.9130434782608695,0.8400000000000001,Petrol,Manual,0.8678855283512028,Like New,0.34540585515711475,X5
0.08363345338135254,Mercedes,0.8695652173913043,0.48,Petrol,Automatic,0.18228249853309864,Like New,0.7530388121382329,C-Class
0.08403361344537816,Mercedes,0.9130434782608695,0.34,Petrol,Automatic,0.3059389502320371,Like New,0.4245708072710794,E-Class
0.08443377350940376,Ford,0.34782608695652173,0.8,Electric,Automatic,0.8664086253800608,Like New,0.8374616673749506,Focus
0.08483393357342937,Honda,0.34782608695652173,0.45999999999999996,Petrol,Automatic,0.2611351149517256,Used,0.8777852092610696,Fit
0.08523409363745499,Tesla,0.6086956521739131,0.18,Petrol,Manual,0.40467808182642556,Used,0.2997013203565035,Model S
0.08563425370148059,BMW,0.391304347826087,0.86,Hybrid,Manual,0.104490051741612,New,0.8235808452488604,5 Series
0.0860344137655062,Toyota,1.0,0.8800000000000001,Petrol,Manual,0.9816337280631567,Used,0.15419223403444327,Corolla
0.08643457382953182,Tesla,0.391304347826087,0.45999999999999996,Diesel,Manual,0.23426414893049555,Like New,0.3341789921420488,Model Y
0.08683473389355742,Mercedes,0.30434782608695654,0.07999999999999999,Petrol,Automatic,0.1985384328159172,Used,0.5180026980776933,C-Class
0.08723489395758303,Toyota,1.0,0.38,Electric,Automatic,0.7926701605590227,New,0.2263935049023221,Prius
0.08763505402160865,Toyota,0.6521739130434783,0.8,Electric,Manual,0.4725522750306716,Like New,0.5793240527771963,Prius
0.08803521408563425,Toyota,0.6956521739130435,0.9,Diesel,Manual,0.20533618712327306,Used,0.5787511429766375,RAV4
